0.000000e+0	7.100000e-20
1.000000e-3	6.298400e-20
2.000000e-3	5.835000e-20
5.000000e-3	4.977500e-20
1.000000e-2	4.113000e-20
2.000000e-2	3.071300e-20
5.000000e-2	1.570900e-20
1.000000e-1	6.062200e-21
1.092000e-1	5.117000e-21
1.482000e-1	2.519100e-21
1.885000e-1	1.330700e-21
2.303000e-1	9.762900e-22
2.735000e-1	1.139000e-21
3.183000e-1	1.628900e-21
3.646000e-1	2.326700e-21
4.125000e-1	3.155200e-21
4.622000e-1	4.064500e-21
5.136000e-1	5.023100e-21
5.668000e-1	6.012300e-21
6.218000e-1	7.023300e-21
6.788000e-1	8.054600e-21
7.378000e-1	9.110500e-21
7.989000e-1	1.020000e-20
8.621000e-1	1.133700e-20
9.275000e-1	1.253700e-20
9.953000e-1	1.382100e-20
1.065400e+0	1.479100e-20
1.138000e+0	1.576700e-20
1.213100e+0	1.677000e-20
1.290900e+0	1.778100e-20
1.371400e+0	1.882800e-20
1.454700e+0	1.991100e-20
1.541000e+0	2.107400e-20
1.630300e+0	2.232400e-20
1.722700e+0	2.358000e-20
1.818400e+0	2.476000e-20
1.917400e+0	2.598200e-20
2.020000e+0	2.729100e-20
2.126100e+0	2.884100e-20
2.235900e+0	3.044500e-20
2.349700e+0	3.210500e-20
2.467400e+0	3.382400e-20
2.589200e+0	3.558500e-20
2.715400e+0	3.740100e-20
2.845900e+0	3.928100e-20
2.981100e+0	4.122700e-20
3.121000e+0	4.331500e-20
3.265800e+0	4.548700e-20
3.415700e+0	4.773600e-20
3.570900e+0	5.006300e-20
3.731500e+0	5.247300e-20
3.897800e+0	5.496700e-20
4.069900e+0	5.775100e-20
4.248100e+0	6.093800e-20
4.432500e+0	6.423700e-20
4.623400e+0	6.765200e-20
4.821000e+0	7.118700e-20
5.025600e+0	7.507600e-20
5.237300e+0	7.901500e-20
5.456500e+0	8.309200e-20
5.683400e+0	8.731200e-20
5.918300e+0	9.168100e-20
6.161400e+0	9.628400e-20
6.413100e+0	1.010900e-19
6.673600e+0	1.060800e-19
6.943300e+0	1.118000e-19
7.222400e+0	1.170000e-19
7.511400e+0	1.222000e-19
7.810500e+0	1.275900e-19
8.120100e+0	1.326900e-19
8.440600e+0	1.372100e-19
8.772400e+0	1.416500e-19
9.115800e+0	1.451600e-19
9.471300e+0	1.487100e-19
9.839300e+0	1.523900e-19
1.022020e+1	1.548800e-19
1.061450e+1	1.564600e-19
1.100000e+1	1.580000e-19
1.160000e+1	1.580000e-19
1.220000e+1	1.571000e-19
1.280380e+1	1.547800e-19
1.328890e+1	1.525600e-19
1.379110e+1	1.495700e-19
1.431090e+1	1.458200e-19
1.484890e+1	1.420600e-19
1.540590e+1	1.373500e-19
1.598240e+1	1.321600e-19
1.657920e+1	1.291500e-19
1.719700e+1	1.225700e-19
1.783650e+1	1.157400e-19
1.849840e+1	1.110100e-19
1.918370e+1	1.069000e-19
1.989300e+1	1.026400e-19
2.062720e+1	9.899000e-20
2.138720e+1	9.534100e-20
2.217390e+1	9.156500e-20
2.298830e+1	8.765600e-20
2.383130e+1	8.361000e-20
2.470400e+1	7.942100e-20
2.560730e+1	7.611800e-20
2.654230e+1	7.321900e-20
2.751020e+1	7.021800e-20
2.851210e+1	6.711300e-20
2.954920e+1	6.389700e-20
3.062280e+1	6.137900e-20
3.173410e+1	5.937900e-20
3.288440e+1	5.730800e-20
3.407520e+1	5.516500e-20
3.530780e+1	5.294600e-20
3.658370e+1	5.064900e-20
3.790450e+1	4.827200e-20
3.927170e+1	4.581100e-20
4.068690e+1	4.384700e-20
4.215190e+1	4.245600e-20
4.366840e+1	4.101500e-20
4.523810e+1	3.952400e-20
4.686300e+1	3.798000e-20
4.854500e+1	3.638200e-20
5.028610e+1	3.480000e-20
5.208840e+1	3.353800e-20
5.395410e+1	3.223200e-20
5.588530e+1	3.088000e-20
5.788440e+1	2.948100e-20
5.995370e+1	2.803200e-20
6.209570e+1	2.674300e-20
6.431310e+1	2.541200e-20
6.660830e+1	2.403500e-20
6.898420e+1	2.260900e-20
7.144360e+1	2.171100e-20
7.398940e+1	2.120200e-20
7.662470e+1	2.067500e-20
7.935260e+1	2.012900e-20
8.217640e+1	1.940100e-20
8.509940e+1	1.859800e-20
8.812510e+1	1.776600e-20
9.125710e+1	1.690400e-20
9.449930e+1	1.601300e-20
9.785530e+1	1.509000e-20
1.013293e+2	1.435400e-20
1.049254e+2	1.395800e-20
1.086478e+2	1.354900e-20
1.125011e+2	1.312500e-20
1.164898e+2	1.268600e-20
1.206186e+2	1.223200e-20
1.248925e+2	1.176200e-20
1.293167e+2	1.127500e-20
1.338963e+2	1.077100e-20
1.386368e+2	1.025000e-20
1.435440e+2	9.710200e-21
1.486236e+2	9.151400e-21
1.538817e+2	8.790400e-21
1.593245e+2	8.496500e-21
1.649587e+2	8.192200e-21
1.707908e+2	7.877300e-21
1.768279e+2	7.551300e-21
1.830772e+2	7.213800e-21
1.895461e+2	6.864500e-21
1.962423e+2	6.502900e-21
2.031738e+2	6.244500e-21
2.103489e+2	6.118900e-21
2.177762e+2	5.988900e-21
2.254644e+2	5.854400e-21
2.334229e+2	5.715100e-21
2.416610e+2	5.570900e-21
2.501886e+2	5.421700e-21
2.590160e+2	5.267200e-21
2.681535e+2	5.107300e-21
2.776121e+2	4.941800e-21
2.874032e+2	4.770400e-21
2.975383e+2	4.593100e-21
3.080295e+2	4.409500e-21
3.188895e+2	4.219400e-21
3.301311e+2	4.022700e-21
3.417678e+2	3.819100e-21
3.538134e+2	3.608300e-21
3.662823e+2	3.390100e-21
3.791894e+2	3.164200e-21
3.925501e+2	2.930400e-21
4.063803e+2	2.789400e-21
4.355158e+2	2.740800e-21
4.667351e+2	2.688800e-21
4.831724e+2	2.661400e-21
5.001872e+2	2.633000e-21
5.178000e+2	2.603700e-21
5.360318e+2	2.573300e-21
5.549043e+2	2.541800e-21
5.744399e+2	2.509300e-21
5.946621e+2	2.475600e-21
6.155950e+2	2.440700e-21
6.372635e+2	2.404600e-21
6.596934e+2	2.367200e-21
6.829116e+2	2.328500e-21
7.069458e+2	2.288400e-21
7.318245e+2	2.247000e-21
7.575776e+2	2.204000e-21
7.842356e+2	2.159600e-21
8.118305e+2	2.113600e-21
8.403951e+2	2.066000e-21
8.699636e+2	2.016700e-21
9.005711e+2	1.965700e-21
9.322543e+2	1.912900e-21
9.650509e+2	1.858200e-21
